wbgene,symbol,freq_pre,freq_post,freq_max,coef_pre_mean,coef_post_mean
WBGene00017653,F21C10.3,0.0,0.0,0.0,0.0,0.0
WBGene00017657,F21C10.7,0.0,0.0,0.0,0.0,0.0
WBGene00001670,gpa-8,0.0,0.0,0.0,0.0,0.0
WBGene00010092,F55C5.2,0.0,0.0,0.0,0.0,0.0
WBGene00011453,ugt-56,0.0,0.0,0.0,0.0,0.0
WBGene00007758,C27A7.8,0.0,0.0,0.0,0.0,0.0
WBGene00011712,T11F9.10,0.0,0.0,0.0,0.0,0.0
WBGene00010109,F55C10.5,0.0,0.0,0.0,0.0,0.0
WBGene00195159,T04C12.14,0.0,0.0,0.0,0.0,0.0
WBGene00005296,srh-75,0.0,0.0,0.0,0.0,0.0
WBGene00009709,fbxa-144,0.0,0.0,0.0,0.0,0.0
WBGene00006121,str-56,0.0,0.0,0.0,0.0,0.0
WBGene00010601,nhr-268,0.0,0.0,0.0,0.0,0.0
WBGene00006446,atx-3,0.0,0.0,0.0,0.0,0.0
WBGene00014195,srz-10,0.0,0.0,0.0,0.0,0.0
WBGene00013883,npr-13,0.0,0.0,0.0,0.0,0.0
WBGene00008143,C47E8.4,0.0,0.0,0.0,0.0,0.0
WBGene00008141,C47E8.1,0.0,0.0,0.0,0.0,0.0
WBGene00023515,srz-97,0.0,0.0,0.0,0.0,0.0
WBGene00003335,mir-241,0.0,0.0,0.0,0.0,0.0
WBGene00011192,srh-24,0.0,0.0,0.0,0.0,0.0
WBGene00077568,C56A3.10,0.0,0.0,0.0,0.0,0.0
WBGene00011590,bus-19,0.0,0.0,0.0,0.0,0.0
WBGene00020862,fip-2,0.0,0.0,0.0,0.0,0.0
WBGene00017796,F25G6.1,0.0,0.0,0.0,0.0,0.0
WBGene00017797,symk-1,0.0,0.0,0.0,0.0,0.0
WBGene00016500,memo-1,0.0,0.0,0.0,0.0,0.0
WBGene00022812,uvs-1,0.0,0.0,0.0,0.0,0.0
WBGene00016148,C26F1.3,0.0,0.0,0.0,0.0,0.0
WBGene00001719,grl-10,0.0,0.0,0.0,0.0,0.0
WBGene00016149,frpr-3,0.0,0.0,0.0,0.0,0.0
WBGene00001664,gpa-2,0.0,0.0,0.0,0.0,0.0
WBGene00017017,D1014.4,0.0,0.0,0.0,0.0,0.0
WBGene00005006,spr-1,0.0,0.0,0.0,0.0,0.0
WBGene00022396,Y97E10AR.1,0.0,0.0,0.0,0.0,0.0
WBGene00000488,che-7,0.0,0.0,0.0,0.0,0.0
WBGene00045393,F26D11.13,0.0,0.0,0.0,0.0,0.0
WBGene00018221,F40A3.6,0.0,0.0,0.0,0.0,0.0
WBGene00005747,srv-36,0.0,0.0,0.0,0.0,0.0
WBGene00005395,srh-180,0.0,0.0,0.0,0.0,0.0
WBGene00005485,srh-280,0.0,0.0,0.0,0.0,0.0
WBGene00045507,F10A3.17,0.0,0.0,0.0,0.0,0.0
WBGene00017916,F29A7.6,0.0,0.0,0.0,0.0,0.0
WBGene00017705,F22E5.6,0.0,0.0,0.0,0.0,0.0
WBGene00019592,K09F6.9,0.0,0.0,0.0,0.0,0.0
WBGene00015708,C12D5.5,0.0,0.0,0.0,0.0,0.0
WBGene00015461,krr-1,0.0,0.0,0.0,0.0,0.0
WBGene00015742,kxd-1,0.0,0.0,0.0,0.0,0.0
WBGene00017313,cpsf-2,0.0,0.0,0.0,0.0,0.0
WBGene00021075,sms-5,0.0,0.0,0.0,0.0,0.0
WBGene00021074,W07E6.2,0.0,0.0,0.0,0.0,0.0
WBGene00019616,nmur-2,0.0,0.0,0.0,0.0,0.0
WBGene00008309,nhr-170,0.0,0.0,0.0,0.0,0.0
WBGene00050903,Y17D7C.4,0.0,0.0,0.0,0.0,0.0
WBGene00005328,srh-109,0.0,0.0,0.0,0.0,0.0
WBGene00018219,F40A3.4,0.0,0.0,0.0,0.0,0.0
WBGene00077712,nipi-4,0.0,0.0,0.0,0.0,0.0
WBGene00303000,C37C3.18,0.0,0.0,0.0,0.0,0.0
WBGene00002273,lec-10,0.0,0.0,0.0,0.0,0.0
WBGene00017430,bcl-11,0.0,0.0,0.0,0.0,0.0
WBGene00001345,fos-1,0.0,0.0,0.0,0.0,0.0
WBGene00003164,mdt-6,0.0,0.0,0.0,0.0,0.0
WBGene00022601,ZC404.1,0.0,0.0,0.0,0.0,0.0
WBGene00004975,spe-39,0.0,0.0,0.0,0.0,0.0
WBGene00004740,scd-2,0.0,0.0,0.0,0.0,0.0
WBGene00000784,cpr-4,0.0,0.0,0.0,0.0,0.0
WBGene00002148,gon-14,0.0,0.0,0.0,0.0,0.0
WBGene00044744,F10G7.12,0.0,0.0,0.0,0.0,0.0
WBGene00017371,sre-39,0.0,0.0,0.0,0.0,0.0
WBGene00017586,F19B10.4,0.0,0.0,0.0,0.0,0.0
WBGene00219755,linc-17,0.0,0.0,0.0,0.0,0.0
WBGene00000647,col-71,0.0,0.0,0.0,0.0,0.0
WBGene00015855,C16C8.18,0.0,0.0,0.0,0.0,0.0
WBGene00015914,C17F4.8,0.0,0.0,0.0,0.0,0.0
WBGene00011922,T22C8.1,0.0,0.0,0.0,0.0,0.0
WBGene00012178,glb-27,0.0,0.0,0.0,0.0,0.0
WBGene00011756,ctg-2,0.0,0.0,0.0,0.0,0.0
WBGene00010880,M05D6.8,0.0,0.0,0.0,0.0,0.0
WBGene00009900,F49E12.7,0.0,0.0,0.0,0.0,0.0
WBGene00014067,ZK675.4,0.0,0.0,0.0,0.0,0.0
WBGene00018304,agr-1,0.0,0.0,0.0,0.0,0.0
WBGene00018301,F41G3.5,0.0,0.0,0.0,0.0,0.0
WBGene00002097,ins-14,0.0,0.0,0.0,0.0,0.0
WBGene00002098,ins-15,0.0,0.0,0.0,0.0,0.0
WBGene00206371,F28B12.6,0.0,0.0,0.0,0.0,0.0
WBGene00018873,F55C12.6,0.0,0.0,0.0,0.0,0.0
WBGene00271817,F55C12.19,0.0,0.0,0.0,0.0,0.0
WBGene00006005,srx-114,0.0,0.0,0.0,0.0,0.0
WBGene00003547,nas-29,0.0,0.0,0.0,0.0,0.0
WBGene00018491,mdh-1,0.0,0.0,0.0,0.0,0.0
WBGene00014062,ZK673.6,0.0,0.0,0.0,0.0,0.0
WBGene00011038,R05H5.3,0.0,0.0,0.0,0.0,0.0
WBGene00014254,cyp-13A10,0.0,0.0,0.0,0.0,0.0
WBGene00001508,fut-8,0.0,0.0,0.0,0.0,0.0
WBGene00000979,dhs-16,0.0,0.0,0.0,0.0,0.0
WBGene00000069,acy-2,0.0,0.0,0.0,0.0,0.0
WBGene00198675,C10F3.13,0.0,0.0,0.0,0.0,0.0
WBGene00004206,pst-1,0.0,0.0,0.0,0.0,0.0
WBGene00015423,C04E6.7,0.0,0.0,0.0,0.0,0.0
WBGene00017772,clec-1,0.0,0.0,0.0,0.0,0.0
WBGene00017769,hmgs-1,0.0,0.0,0.0,0.0,0.0
WBGene00019757,memb-2,0.0,0.0,0.0,0.0,0.0
WBGene00000795,crn-2,0.0,0.0,0.0,0.0,0.0
WBGene00012035,T26C5.5,0.0,0.0,0.0,0.0,0.0
WBGene00012421,Y9C2UA.1,0.0,0.0,0.0,0.0,0.0
WBGene00195144,C16D2.3,0.0,0.0,0.0,0.0,0.0
WBGene00005173,srg-16,0.0,0.0,0.0,0.0,0.0
WBGene00015969,glb-6,0.0,0.0,0.0,0.0,0.0
WBGene00015074,natc-2,0.0,0.0,0.0,0.0,0.0
WBGene00021614,Y47A7.2,0.0,0.0,0.0,0.0,0.0
WBGene00015450,C04F5.8,0.0,0.0,0.0,0.0,0.0
WBGene00003374,mlk-1,0.0,0.0,0.0,0.0,0.0
WBGene00019651,K11D12.12,0.0,0.0,0.0,0.0,0.0
WBGene00019232,ugt-13,0.0,0.0,0.0,0.0,0.0
WBGene00018814,F54D11.4,0.0,0.0,0.0,0.0,0.0
WBGene00016833,sre-51,0.0,0.0,0.0,0.0,0.0
WBGene00012469,Y17G7B.18,0.0,0.0,0.0,0.0,0.0
WBGene00011526,cox-15,0.0,0.0,0.0,0.0,0.0
WBGene00007503,C09H10.9,0.0,0.0,0.0,0.0,0.0
WBGene00001626,gly-1,0.0,0.0,0.0,0.0,0.0
WBGene00008434,D2089.3,0.0,0.0,0.0,0.0,0.0
WBGene00271706,D2089.8,0.0,0.0,0.0,0.0,0.0
WBGene00044720,metl-2,0.0,0.0,0.0,0.0,0.0
WBGene00020904,T28F12.1,0.0,0.0,0.0,0.0,0.0
WBGene00019224,gnrr-5,0.0,0.0,0.0,0.0,0.0
WBGene00021626,rft-2,0.0,0.0,0.0,0.0,0.0
WBGene00021625,Y47D7A.13,0.0,0.0,0.0,0.0,0.0
WBGene00003751,nlp-13,0.0,0.0,0.0,0.0,0.0
WBGene00003765,nlp-27,0.0,0.0,0.0,0.0,0.0
WBGene00013215,Y54G11A.4,0.0,0.0,0.0,0.0,0.0
WBGene00005264,srh-41,0.0,0.0,0.0,0.0,0.0
WBGene00012329,sre-44,0.0,0.0,0.0,0.0,0.0
WBGene00013208,Y54G9A.5,0.0,0.0,0.0,0.0,0.0
WBGene00044084,sre-46,0.0,0.0,0.0,0.0,0.0
WBGene00001772,gst-24,0.0,0.0,0.0,0.0,0.0
WBGene00010071,sre-45,0.0,0.0,0.0,0.0,0.0
WBGene00012988,ztf-22,0.0,0.0,0.0,0.0,0.0
WBGene00012605,Y38F1A.1,0.0,0.0,0.0,0.0,0.0
WBGene00019180,H10D18.5,0.0,0.0,0.0,0.0,0.0
WBGene00021482,Y39H10A.6,0.0,0.0,0.0,0.0,0.0
WBGene00219739,linc-136,0.0,0.0,0.0,0.0,0.0
WBGene00018056,F35F10.6,0.0,0.0,0.0,0.0,0.0
WBGene00020883,fbxa-64,0.0,0.0,0.0,0.0,0.0
WBGene00022260,Y73C8B.3,0.0,0.0,0.0,0.0,0.0
WBGene00021564,Y45G12B.3,0.0,0.0,0.0,0.0,0.0
WBGene00020952,kel-8,0.0,0.0,0.0,0.0,0.0
WBGene00020045,glb-23,0.0,0.0,0.0,0.0,0.0
WBGene00019176,H10D12.2,0.0,0.0,0.0,0.0,0.0
WBGene00021089,W08E12.8,0.0,0.0,0.0,0.0,0.0
WBGene00021872,clec-85,0.0,0.0,0.0,0.0,0.0
WBGene00022379,Y94H6A.7,0.0,0.0,0.0,0.0,0.0
WBGene00000683,col-109,0.0,0.0,0.0,0.0,0.0
WBGene00018924,F56A11.4,0.0,0.0,0.0,0.0,0.0
WBGene00017576,cdh-8,0.0,0.0,0.0,0.0,0.0
WBGene00011483,T05E11.7,0.0,0.0,0.0,0.0,0.0
WBGene00011296,glb-21,0.0,0.0,0.0,0.0,0.0
WBGene00004972,spe-26,0.0,0.0,0.0,0.0,0.0
WBGene00018266,nhr-183,0.0,0.0,0.0,0.0,0.0
WBGene00020279,glb-25,0.0,0.0,0.0,0.0,0.0
WBGene00020389,T10B5.3,0.0,0.0,0.0,0.0,0.0
WBGene00022805,nhr-256,0.0,0.0,0.0,0.0,0.0
WBGene00018757,tag-304,0.0,0.0,0.0,0.0,0.0
WBGene00011777,T14G10.8,0.0,0.0,0.0,0.0,0.0
WBGene00006949,wrt-3,0.0,0.0,0.0,0.0,0.0
WBGene00007221,cpna-3,0.0,0.0,0.0,0.0,0.0
WBGene00011707,T11B7.2,0.0,0.0,0.0,0.0,0.0
WBGene00018334,cyp-33E2,0.0,0.0,0.0,0.0,0.0
WBGene00249826,F42A9.18,0.0,0.0,0.0,0.0,0.0
WBGene00000603,col-14,0.0,0.0,0.0,0.0,0.0
WBGene00018470,F45E4.5,0.0,0.0,0.0,0.0,0.0
WBGene00016538,C39F7.1,0.0,0.0,0.0,0.0,0.0
WBGene00016539,madd-2,0.0,0.0,0.0,0.0,0.0
WBGene00021736,wrb-1,0.0,0.0,0.0,0.0,0.0
WBGene00021738,Y50D4A.4,0.0,0.0,0.0,0.0,0.0
WBGene00006770,unc-34,0.0,0.0,0.0,0.0,0.0
WBGene00021748,Y50D4C.3,0.0,0.0,0.0,0.0,0.0
WBGene00001480,fmo-5,0.0,0.0,0.0,0.0,0.0
WBGene00171761,21ur-11303,0.0,0.0,0.0,0.0,0.0
WBGene00012763,atln-2,0.0,0.0,0.0,0.0,0.0
WBGene00173583,21ur-10775,0.0,0.0,0.0,0.0,0.0
WBGene00009890,scl-9,0.0,0.0,0.0,0.0,0.0
WBGene00045067,F07C6.6,0.0,0.0,0.0,0.0,0.0
WBGene00006759,unc-22,0.0,0.0,0.0,0.0,0.0
WBGene00014077,ZK792.4,0.0,0.0,0.0,0.0,0.0
WBGene00001940,his-66,0.0,0.0,0.0,0.0,0.0
WBGene00007338,C05C12.6,0.0,0.0,0.0,0.0,0.0
WBGene00017080,lec-12,0.0,0.0,0.0,0.0,0.0
WBGene00044689,arid-1,0.0,0.0,0.0,0.0,0.0
WBGene00000838,cul-3,0.0,0.0,0.0,0.0,0.0
WBGene00002061,ife-3,0.0,0.0,0.0,0.0,0.0
WBGene00195813,F31C3.13,0.0,0.0,0.0,0.0,0.0
WBGene00004512,rrn-1.1,0.0,0.0,0.0,0.0,0.0
WBGene00004183,prk-2,0.0,0.0,0.0,0.0,0.0
WBGene00003969,pef-1,0.0,0.0,0.0,0.0,0.0
WBGene00017762,F23H11.7,0.0,0.0,0.0,0.0,0.0
WBGene00017761,F23H11.6,0.0,0.0,0.0,0.0,0.0
WBGene00003936,pat-12,0.0,0.0,0.0,0.0,0.0
WBGene00003770,nlp-32,0.0,0.0,0.0,0.0,0.0
WBGene00019183,npr-30,0.0,0.0,0.0,0.0,0.0
WBGene00044067,zipt-7.1,0.0,0.0,0.0,0.0,0.0
WBGene00013107,Y51H4A.13,0.0,0.0,0.0,0.0,0.0
WBGene00016540,C39F7.5,0.0,0.0,0.0,0.0,0.0
WBGene00023404,plr-1,0.0,0.0,0.0,0.0,0.0
WBGene00206461,Y47D3A.34,0.0,0.0,0.0,0.0,0.0
WBGene00195588,K08E5.7,0.0,0.0,0.0,0.0,0.0
WBGene00014230,gtf-2H3,0.0,0.0,0.0,0.0,0.0
WBGene00010453,fozi-1,0.0,0.0,0.0,0.0,0.0
WBGene00006526,tax-4,0.0,0.0,0.0,0.0,0.0
WBGene00000960,dgk-3,0.0,0.0,0.0,0.0,0.0
WBGene00018369,mig-39,0.0,0.0,0.0,0.0,0.0
WBGene00015334,sup-18,0.0,0.0,0.0,0.0,0.0
WBGene00015148,hpo-28,0.0,0.0,0.0,0.0,0.0
WBGene00044410,F48E8.8,0.0,0.0,0.0,0.0,0.0
WBGene00006591,toh-1,0.0,0.0,0.0,0.0,0.0
WBGene00009375,F34D10.6,0.0,0.0,0.0,0.0,0.0
WBGene00018615,F48G7.4,0.0,0.0,0.0,0.0,0.0
WBGene00018013,phf-10,0.0,0.0,0.0,0.0,0.0
WBGene00019818,R02C2.7,0.0,0.0,0.0,0.0,0.0
WBGene00018716,F52H2.4,0.0,0.0,0.0,0.0,0.0
WBGene00018576,F47G3.1,0.0,0.0,0.0,0.0,0.0
WBGene00009371,F33H2.8,0.0,0.0,0.0,0.0,0.0
WBGene00013970,klu-1,0.0,0.0,0.0,0.0,0.0
WBGene00009304,eva-1,0.0,0.0,0.0,0.0,0.0
WBGene00002324,let-49,0.0,0.0,0.0,0.0,0.0
WBGene00004889,smp-1,0.0,0.0,0.0,0.0,0.0
WBGene00006349,sur-2,0.0,0.0,0.0,0.0,0.0
WBGene00009556,F39B2.5,0.0,0.0,0.0,0.0,0.0
WBGene00013202,Y54E5A.7,0.0,0.0,0.0,0.0,0.0
WBGene00013690,hprt-1,0.0,0.0,0.0,0.0,0.0
WBGene00013687,exoc-8,0.0,0.0,0.0,0.0,0.0
WBGene00015117,B0294.1,0.0,0.0,0.0,0.0,0.0
WBGene00012557,Y37D8A.19,0.0,0.0,0.0,0.0,0.0
WBGene00012750,faah-6,0.0,0.0,0.0,0.0,0.0
WBGene00013426,Y66A7A.7,0.0,0.0,0.0,0.0,0.0
WBGene00013601,Y87G2A.13,0.0,0.0,0.0,0.0,0.0
WBGene00000891,cyn-15,0.0,0.0,0.0,0.0,0.0
WBGene00013682,Y105E8A.25,0.0,0.0,0.0,0.0,0.0
WBGene00013680,rpom-1,0.0,0.0,0.0,0.0,0.0
WBGene00013679,Y105E8A.21,0.0,0.0,0.0,0.0,0.0
WBGene00013685,Y105E8A.28,0.0,0.0,0.0,0.0,0.0
WBGene00013677,yars-1,0.0,0.0,0.0,0.0,0.0
WBGene00013671,Y105E8A.11,0.0,0.0,0.0,0.0,0.0
WBGene00003980,pes-7,0.0,0.0,0.0,0.0,0.0
WBGene00009823,gadr-6,0.0,0.0,0.0,0.0,0.0
WBGene00002108,ins-25,0.0,0.0,0.0,0.0,0.0
WBGene00002112,ins-29,0.0,0.0,0.0,0.0,0.0
WBGene00022499,set-30,0.0,0.0,0.0,0.0,0.0
WBGene00016705,C46C11.2,0.0,0.0,0.0,0.0,0.0
WBGene00022515,ttr-48,0.0,0.0,0.0,0.0,0.0
WBGene00018538,marg-1,0.0,0.0,0.0,0.0,0.0
WBGene00016533,C39D10.6,0.0,0.0,0.0,0.0,0.0
WBGene00219206,W05H12.4,0.0,0.0,0.0,0.0,0.0
WBGene00007216,C01A2.4,0.0,0.0,0.0,0.0,0.0
WBGene00012734,Y40B1A.3,0.0,0.0,0.0,0.0,0.0
WBGene00011433,pde-1,0.0,0.0,0.0,0.0,0.0
WBGene00009065,F22G12.5,0.0,0.0,0.0,0.0,0.0
WBGene00009064,F22G12.4,0.0,0.0,0.0,0.0,0.0
WBGene00000992,dhs-29,0.0,0.0,0.0,0.0,0.0
WBGene00016912,clec-86,0.0,0.0,0.0,0.0,0.0
WBGene00001841,hen-1,0.0,0.0,0.0,0.0,0.0
WBGene00016466,C36B7.3,0.0,0.0,0.0,0.0,0.0
WBGene00016894,C53B7.3,0.0,0.0,0.0,0.0,0.0
WBGene00198961,C54G7.13,0.0,0.0,0.0,0.0,0.0
WBGene00012241,W04A8.6,0.0,0.0,0.0,0.0,0.0
WBGene00012370,W09G3.7,0.0,0.0,0.0,0.0,0.0
WBGene00012393,Y6B3B.9,0.0,0.0,0.0,0.0,0.0
WBGene00012192,W02A11.1,0.0,0.0,0.0,0.0,0.0
WBGene00003921,par-6,0.0,0.0,0.0,0.0,0.0
WBGene00008783,F14B6.2,0.0,0.0,0.0,0.0,0.0
WBGene00007602,C15C6.3,0.0,0.0,0.0,0.0,0.0
WBGene00011026,R05D7.1,0.0,0.0,0.0,0.0,0.0
WBGene00004509,rrf-2,0.0,0.0,0.0,0.0,0.0
WBGene00008998,ncs-4,0.0,0.0,0.0,0.0,0.0
WBGene00008954,F19C6.5,0.0,0.0,0.0,0.0,0.0
WBGene00007652,C17G1.5,0.0,0.0,0.0,0.0,0.0
WBGene00008866,F15G9.2,0.0,0.0,0.0,0.0,0.0
WBGene00015177,tmc-2,0.0,0.0,0.0,0.0,0.0
WBGene00018565,F47E1.1,0.0,0.0,0.0,0.0,0.0
WBGene00017012,acs-22,0.0,0.0,0.0,0.0,0.0
WBGene00019727,zig-12,0.0,0.0,0.0,0.0,0.0
WBGene00006649,tth-1,0.0,0.0,0.0,0.0,0.0
WBGene00198523,C14F5.9,0.0,0.0,0.0,0.0,0.0
WBGene00010703,K09A9.6,0.0,0.0,0.0,0.0,0.0
WBGene00010982,flp-32,0.0,0.0,0.0,0.0,0.0
WBGene00012442,Y15E3A.3,0.0,0.0,0.0,0.0,0.0
WBGene00206532,F11A6.15,0.0,0.0,0.0,0.0,0.0
WBGene00009315,F32B4.5,0.0,0.0,0.0,0.0,0.0
WBGene00009314,F32B4.4,0.0,0.0,0.0,0.0,0.0
WBGene00000641,col-65,0.0,0.0,0.0,0.0,0.0
WBGene00010118,F55F3.4,0.0,0.0,0.0,0.0,0.0
WBGene00010776,pix-1,0.0,0.0,0.0,0.0,0.0
WBGene00000406,cdk-4,0.0,0.0,0.0,0.0,0.0
WBGene00045245,ttr-34,0.0,0.0,0.0,0.0,0.0
WBGene00077680,F54F7.10,0.0,0.0,0.0,0.0,0.0
WBGene00012477,Y18D10A.4,0.0,0.0,0.0,0.0,0.0
WBGene00007094,B0019.2,0.0,0.0,0.0,0.0,0.0
WBGene00006700,uba-2,0.0,0.0,0.0,0.0,0.0
WBGene00012036,clec-103,0.0,0.0,0.0,0.0,0.0
WBGene00015032,B0207.9,0.0,0.0,0.0,0.0,0.0
WBGene00002989,lim-7,0.0,0.0,0.0,0.0,0.0
WBGene00016328,pde-5,0.0,0.0,0.0,0.0,0.0
WBGene00012317,ztf-6,0.0,0.0,0.0,0.0,0.0
WBGene00013129,Y52B11A.10,0.0,0.0,0.0,0.0,0.0
WBGene00013128,dxbp-1,0.0,0.0,0.0,0.0,0.0
WBGene00013125,clec-92,0.0,0.0,0.0,0.0,0.0
WBGene00013124,Y52B11A.4,0.0,0.0,0.0,0.0,0.0
WBGene00013122,impt-1,0.0,0.0,0.0,0.0,0.0
WBGene00021388,Y37F4.7,0.0,0.0,0.0,0.0,0.0
WBGene00021386,Y37F4.5,0.0,0.0,0.0,0.0,0.0
WBGene00019769,M04F3.3,0.0,0.0,0.0,0.0,0.0
WBGene00020035,egg-5,0.0,0.0,0.0,0.0,0.0
WBGene00236789,Y18H1A.18,0.0,0.0,0.0,0.0,0.0
WBGene00022034,deps-1,0.0,0.0,0.0,0.0,0.0
WBGene00000401,cdh-9,0.0,0.0,0.0,0.0,0.0
WBGene00010325,exos-3,0.0,0.0,0.0,0.0,0.0
WBGene00013724,Y106G6H.14,0.0,0.0,0.0,0.0,0.0
WBGene00013718,pdpr-1,0.0,0.0,0.0,0.0,0.0
WBGene00009112,tag-353,0.0,0.0,0.0,0.0,0.0
WBGene00016458,C35E7.6,0.0,0.0,0.0,0.0,0.0
WBGene00015025,mrpl-9,0.0,0.0,0.0,0.0,0.0
WBGene00044413,B0205.12,0.0,0.0,0.0,0.0,0.0
WBGene00015017,B0205.1,0.0,0.0,0.0,0.0,0.0
WBGene00015238,mppe-1,0.0,0.0,0.0,0.0,0.0
WBGene00016622,mafr-1,0.0,0.0,0.0,0.0,0.0
WBGene00219608,linc-58,0.0,0.0,0.0,0.0,0.0
WBGene00012168,W01A8.6,0.0,0.0,0.0,0.0,0.0
WBGene00006423,asd-2,0.0,0.0,0.0,0.0,0.0
WBGene00018158,comp-1,0.0,0.0,0.0,0.0,0.0
WBGene00020375,pigv-1,0.0,0.0,0.0,0.0,0.0
WBGene00006492,let-391,0.0,0.0,0.0,0.0,0.0
WBGene00019181,H10D18.6,0.0,0.0,0.0,0.0,0.0
WBGene00016282,C31B8.7,0.0,0.0,0.0,0.0,0.0
WBGene00019090,F59A7.2,0.0,0.0,0.0,0.0,0.0
WBGene00021494,Y40B10B.1,0.0,0.0,0.0,0.0,0.0
WBGene00017507,F16B4.5,0.0,0.0,0.0,0.0,0.0
WBGene00019979,R09B5.11,0.0,0.0,0.0,0.0,0.0
WBGene00019972,R09A1.2,0.0,0.0,0.0,0.0,0.0
WBGene00003722,nhr-132,0.0,0.0,0.0,0.0,0.0
WBGene00014101,gopc-1,0.0,0.0,0.0,0.0,0.0
WBGene00002109,ins-26,0.0,0.0,0.0,0.0,0.0
WBGene00044070,set-18,0.0,0.0,0.0,0.0,0.0
WBGene00013891,ZC434.3,0.0,0.0,0.0,0.0,0.0
WBGene00013860,ZC247.2,0.0,0.0,0.0,0.0,0.0
WBGene00010857,M04C9.2,0.0,0.0,0.0,0.0,0.0
WBGene00006525,tax-2,0.0,0.0,0.0,0.0,0.0
WBGene00044251,F59C6.12,0.0,0.0,0.0,0.0,0.0
WBGene00015426,C04E6.12,0.0,0.0,0.0,0.0,0.0
WBGene00004358,rhr-1,0.0,0.0,0.0,0.0,0.0
WBGene00003567,ncx-2,0.0,0.0,0.0,0.0,0.0
WBGene00021731,Y49G5A.1,0.0,0.0,0.0,0.0,0.0
WBGene00013893,coa-6,0.0,0.0,0.0,0.0,0.0
WBGene00013892,ZC434.4,0.0,0.0,0.0,0.0,0.0
WBGene00013708,Y106G6E.4,0.0,0.0,0.0,0.0,0.0
WBGene00007711,lid-1,0.0,0.0,0.0,0.0,0.0
WBGene00007705,C25A1.1,0.0,0.0,0.0,0.0,0.0
WBGene00014965,Y106G6D.5,0.0,0.0,0.0,0.0,0.0
WBGene00003508,mut-16,0.0,0.0,0.0,0.0,0.0
WBGene00006379,sys-1,0.0,0.0,0.0,0.0,0.0
WBGene00006633,tsp-7,0.0,0.0,0.0,0.0,0.0
WBGene00003591,nex-4,0.0,0.0,0.0,0.0,0.0
WBGene00004928,soc-1,0.0,0.0,0.0,0.0,0.0
WBGene00001714,grl-5,0.0,0.0,0.0,0.0,0.0
WBGene00010727,K09G1.1,0.0,0.0,0.0,0.0,0.0
WBGene00009101,F25B3.4,0.0,0.0,0.0,0.0,0.0
WBGene00006342,sup-37,0.0,0.0,0.0,0.0,0.0
WBGene00013694,mekk-3,0.0,0.0,0.0,0.0,0.0
WBGene00003569,ncx-4,0.0,0.0,0.0,0.0,0.0
WBGene00007620,ocrl-1,0.0,0.0,0.0,0.0,0.0
WBGene00007302,C04F12.8,0.0,0.0,0.0,0.0,0.0
WBGene00003800,npp-14,0.0,0.0,0.0,0.0,0.0
WBGene00011497,T05F1.13,0.0,0.0,0.0,0.0,0.0
WBGene00011488,nra-2,0.0,0.0,0.0,0.0,0.0
WBGene00010619,K07A1.15,0.0,0.0,0.0,0.0,0.0
WBGene00005661,srr-10,0.0,0.0,0.0,0.0,0.0
WBGene00200168,VC5.12,0.0,0.0,0.0,0.0,0.0
WBGene00017620,tofu-2,0.0,0.0,0.0,0.0,0.0
WBGene00004062,pmp-5,0.0,0.0,0.0,0.0,0.0
WBGene00017433,F13H6.5,0.0,0.0,0.0,0.0,0.0
WBGene00198061,T06D10.7,0.0,0.0,0.0,0.0,0.0
WBGene00012298,prmt-7,0.0,0.0,0.0,0.0,0.0
WBGene00007856,C31H5.5,0.0,0.0,0.0,0.0,0.0
WBGene00009479,fcp-1,0.0,0.0,0.0,0.0,0.0
WBGene00011631,T08G11.4,0.0,0.0,0.0,0.0,0.0
WBGene00009267,usp-48,0.0,0.0,0.0,0.0,0.0
WBGene00009262,F30A10.3,0.0,0.0,0.0,0.0,0.0
WBGene00044236,C17E4.11,0.0,0.0,0.0,0.0,0.0
WBGene00008876,F16A11.1,0.0,0.0,0.0,0.0,0.0
WBGene00010859,M04C9.4,0.0,0.0,0.0,0.0,0.0
WBGene00003026,lin-41,0.0,0.0,0.0,0.0,0.0
WBGene00011898,T21C9.13,0.0,0.0,0.0,0.0,0.0
WBGene00009110,F25D1.5,0.0,0.0,0.0,0.0,0.0
WBGene00007103,crm-1,0.0,0.0,0.0,0.0,0.0
WBGene00014108,ZK856.7,0.0,0.0,0.0,0.0,0.0
WBGene00197215,F57A8.9,0.0,0.0,0.0,0.0,0.0
WBGene00009453,F36A2.3,0.0,0.0,0.0,0.0,0.0
WBGene00007975,gls-1,0.0,0.0,0.0,0.0,0.0
WBGene00007974,dhfr-1,0.0,0.0,0.0,0.0,0.0
WBGene00009565,F39H11.1,0.0,0.0,0.0,0.0,0.0
WBGene00010622,K07A12.4,0.0,0.0,0.0,0.0,0.0
WBGene00009668,cfim-1,0.0,0.0,0.0,0.0,0.0
WBGene00009667,F43G9.4,0.0,0.0,0.0,0.0,0.0
WBGene00009665,lmd-1,0.0,0.0,0.0,0.0,0.0
WBGene00011037,R05D11.9,0.0,0.0,0.0,0.0,0.0
WBGene00009724,F45D3.4,0.0,0.0,0.0,0.0,0.0
WBGene00010098,F55C5.10,0.0,0.0,0.0,0.0,0.0
WBGene00008258,mans-2,0.0,0.0,0.0,0.0,0.0
