Source,Target,Type,SynapseCount,SourceFile,Relatedness
RMDL,RMFL,chemical,5,witvliet_2020_8.xlsx,18.0
RMDL,RMFL,electrical,1,witvliet_2020_8.xlsx,18.0
RMDL,RMHL,chemical,1,witvliet_2020_8.xlsx,18.0
RMDL,RMHL,electrical,1,witvliet_2020_8.xlsx,18.0
RMDL,SIBDR,chemical,1,witvliet_2020_8.xlsx,17.0
RMDL,SMBVR,chemical,1,witvliet_2020_8.xlsx,15.0
RMDL,SMDDL,electrical,1,witvliet_2020_8.xlsx,17.0
RMDL,SMDVL,chemical,2,witvliet_2020_8.xlsx,9.0
RMDR,BWM-DL02,chemical,2,witvliet_2020_8.xlsx,
RMDR,BWM-DL04,chemical,6,witvliet_2020_8.xlsx,
RMDR,BWM-DL06,chemical,2,witvliet_2020_8.xlsx,
RMDR,BWM-VL02,chemical,5,witvliet_2020_8.xlsx,
RMDR,BWM-VL04,chemical,5,witvliet_2020_8.xlsx,
RMDR,BWM-VL06,chemical,1,witvliet_2020_8.xlsx,
RMDR,IL1L,chemical,1,witvliet_2020_8.xlsx,18.0
RMDR,RIAL,chemical,7,witvliet_2020_8.xlsx,17.0
RMDR,RIAR,chemical,14,witvliet_2020_8.xlsx,17.0
RMDR,RMDDL,chemical,2,witvliet_2020_8.xlsx,17.0
RMDR,RMDDR,chemical,1,witvliet_2020_8.xlsx,17.0
RMDR,RMDL,chemical,7,witvliet_2020_8.xlsx,17.0
RMDR,RMDVL,chemical,1,witvliet_2020_8.xlsx,17.0
RMDR,RMDVR,chemical,1,witvliet_2020_8.xlsx,17.0
RMDR,RMDVR,electrical,2,witvliet_2020_8.xlsx,17.0
RMDR,RMER,chemical,2,witvliet_2020_8.xlsx,17.0
RMDR,RMFR,electrical,1,witvliet_2020_8.xlsx,16.0
RMDR,RMGL,electrical,1,witvliet_2020_8.xlsx,15.0
RMDR,RMHR,chemical,3,witvliet_2020_8.xlsx,14.0
RMDR,RMHR,electrical,1,witvliet_2020_8.xlsx,14.0
RMDR,SMDDR,chemical,1,witvliet_2020_8.xlsx,13.0
RMDVL,BWM-DR02,chemical,1,witvliet_2020_8.xlsx,
RMDVL,BWM-VL01,chemical,1,witvliet_2020_8.xlsx,
RMDVL,BWM-VL03,chemical,2,witvliet_2020_8.xlsx,
RMDVL,BWM-VL05,chemical,1,witvliet_2020_8.xlsx,
RMDVL,BWM-VR01,chemical,3,witvliet_2020_8.xlsx,
RMDVL,BWM-VR02,chemical,6,witvliet_2020_8.xlsx,
RMDVL,BWM-VR03,chemical,8,witvliet_2020_8.xlsx,
RMDVL,BWM-VR04,chemical,10,witvliet_2020_8.xlsx,
RMDVL,BWM-VR05,chemical,8,witvliet_2020_8.xlsx,
RMDVL,BWM-VR06,chemical,3,witvliet_2020_8.xlsx,
RMDVL,BWM-VR07,chemical,4,witvliet_2020_8.xlsx,
RMDVL,IL1VR,chemical,1,witvliet_2020_8.xlsx,16.0
RMDVL,RMDDR,chemical,11,witvliet_2020_8.xlsx,15.0
RMDVL,RMDVR,electrical,1,witvliet_2020_8.xlsx,15.0
RMDVL,RMED,chemical,1,witvliet_2020_8.xlsx,13.0
RMDVL,SAAVL,electrical,1,witvliet_2020_8.xlsx,17.0
RMDVL,SIBDR,chemical,1,witvliet_2020_8.xlsx,17.0
RMDVL,SMBVR,chemical,1,witvliet_2020_8.xlsx,15.0
RMDVL,SMDVL,electrical,1,witvliet_2020_8.xlsx,5.0
RMDVR,BWM-VL01,chemical,8,witvliet_2020_8.xlsx,
RMDVR,BWM-VL02,chemical,4,witvliet_2020_8.xlsx,
RMDVR,BWM-VL03,chemical,9,witvliet_2020_8.xlsx,
RMDVR,BWM-VL04,chemical,9,witvliet_2020_8.xlsx,
RMDVR,BWM-VL05,chemical,7,witvliet_2020_8.xlsx,
RMDVR,BWM-VL06,chemical,3,witvliet_2020_8.xlsx,
RMDVR,BWM-VL07,chemical,2,witvliet_2020_8.xlsx,
RMDVR,BWM-VR03,chemical,2,witvliet_2020_8.xlsx,
RMDVR,BWM-VR05,chemical,3,witvliet_2020_8.xlsx,
RMDVR,RMDDL,chemical,10,witvliet_2020_8.xlsx,15.0
RMDVR,RMDVL,chemical,4,witvliet_2020_8.xlsx,15.0
RMDVR,RMED,chemical,3,witvliet_2020_8.xlsx,15.0
RMDVR,SAAVR,electrical,2,witvliet_2020_8.xlsx,17.0
RMDVR,SMBVL,chemical,2,witvliet_2020_8.xlsx,15.0
RMDVR,SMDVR,electrical,1,witvliet_2020_8.xlsx,5.0
RMED,BWM-VL01,chemical,11,witvliet_2020_8.xlsx,
RMED,BWM-VL03,chemical,6,witvliet_2020_8.xlsx,
RMED,BWM-VL05,chemical,2,witvliet_2020_8.xlsx,
RMED,BWM-VR01,chemical,11,witvliet_2020_8.xlsx,
RMED,BWM-VR03,chemical,8,witvliet_2020_8.xlsx,
RMED,BWM-VR05,chemical,3,witvliet_2020_8.xlsx,
RMED,RMDVL,chemical,1,witvliet_2020_8.xlsx,13.0
RMED,RMEL,electrical,1,witvliet_2020_8.xlsx,11.0
RMED,RMER,electrical,1,witvliet_2020_8.xlsx,11.0
RMED,SMDDL,chemical,1,witvliet_2020_8.xlsx,17.0
RMED,SMDDR,chemical,2,witvliet_2020_8.xlsx,17.0
RMEL,BWM-DR02,chemical,6,witvliet_2020_8.xlsx,
RMEL,BWM-DR04,chemical,4,witvliet_2020_8.xlsx,
RMEL,BWM-VR02,chemical,19,witvliet_2020_8.xlsx,
RMEL,BWM-VR04,chemical,8,witvliet_2020_8.xlsx,
RMEL,IL1R,chemical,1,witvliet_2020_8.xlsx,10.0
RMEL,RMEV,electrical,1,witvliet_2020_8.xlsx,17.0
RMER,BWM-DL02,chemical,16,witvliet_2020_8.xlsx,
RMER,BWM-DL04,chemical,3,witvliet_2020_8.xlsx,
RMER,BWM-VL02,chemical,12,witvliet_2020_8.xlsx,
RMER,BWM-VL04,chemical,1,witvliet_2020_8.xlsx,
RMER,RMEV,electrical,1,witvliet_2020_8.xlsx,17.0
RMEV,BWM-DL01,chemical,8,witvliet_2020_8.xlsx,
RMEV,BWM-DL03,chemical,9,witvliet_2020_8.xlsx,
RMEV,BWM-DR01,chemical,8,witvliet_2020_8.xlsx,
RMEV,BWM-DR02,chemical,1,witvliet_2020_8.xlsx,
RMEV,BWM-DR03,chemical,7,witvliet_2020_8.xlsx,
RMEV,BWM-DR05,chemical,4,witvliet_2020_8.xlsx,
RMEV,RMDDR,chemical,1,witvliet_2020_8.xlsx,17.0
RMEV,SMDVL,chemical,2,witvliet_2020_8.xlsx,17.0
RMEV,SMDVR,chemical,1,witvliet_2020_8.xlsx,17.0
RMFL,AVKL,chemical,7,witvliet_2020_8.xlsx,14.0
RMFL,AVKR,chemical,10,witvliet_2020_8.xlsx,16.0
RMFL,AWCL,chemical,1,witvliet_2020_8.xlsx,14.0
RMFL,BAGL,chemical,2,witvliet_2020_8.xlsx,18.0
RMFL,BWM-DR02,chemical,6,witvliet_2020_8.xlsx,
RMFL,BWM-DR04,chemical,5,witvliet_2020_8.xlsx,
RMFL,BWM-VR02,chemical,5,witvliet_2020_8.xlsx,
RMFL,BWM-VR04,chemical,3,witvliet_2020_8.xlsx,
RMFL,CEPshVR,chemical,1,witvliet_2020_8.xlsx,
RMFL,CEPVR,chemical,1,witvliet_2020_8.xlsx,17.0
RMFL,PVT,chemical,1,witvliet_2020_8.xlsx,14.0
RMFL,RIML,chemical,1,witvliet_2020_8.xlsx,14.0
RMFL,RMDL,chemical,4,witvliet_2020_8.xlsx,18.0
RMFL,RMDR,chemical,9,witvliet_2020_8.xlsx,16.0
RMFL,RMDVL,chemical,1,witvliet_2020_8.xlsx,18.0
RMFL,RMEL,chemical,1,witvliet_2020_8.xlsx,18.0
RMFL,RMGR,electrical,1,witvliet_2020_8.xlsx,16.0
RMFL,RMHL,chemical,5,witvliet_2020_8.xlsx,17.0
RMFR,AIBR,chemical,1,witvliet_2020_8.xlsx,16.0
RMFR,AVEL,chemical,1,witvliet_2020_8.xlsx,18.0
RMFR,AVKL,chemical,9,witvliet_2020_8.xlsx,14.0
RMFR,AVKR,chemical,4,witvliet_2020_8.xlsx,16.0
RMFR,BAGR,chemical,1,witvliet_2020_8.xlsx,18.0
RMFR,BWM-DL02,chemical,12,witvliet_2020_8.xlsx,
RMFR,BWM-DL04,chemical,4,witvliet_2020_8.xlsx,
RMFR,BWM-VL02,chemical,6,witvliet_2020_8.xlsx,
RMFR,BWM-VL04,chemical,5,witvliet_2020_8.xlsx,
RMFR,CEPDL,chemical,1,witvliet_2020_8.xlsx,13.0
RMFR,DVC,chemical,1,witvliet_2020_8.xlsx,18.0
RMFR,IL1L,chemical,1,witvliet_2020_8.xlsx,19.0
RMFR,RIGL,chemical,3,witvliet_2020_8.xlsx,14.0
RMFR,RIS,chemical,2,witvliet_2020_8.xlsx,16.0
RMFR,RIVR,chemical,1,witvliet_2020_8.xlsx,16.0
RMFR,RMDL,chemical,9,witvliet_2020_8.xlsx,18.0
RMFR,RMDR,chemical,2,witvliet_2020_8.xlsx,16.0
RMFR,RMDVL,chemical,1,witvliet_2020_8.xlsx,18.0
RMFR,RMGL,chemical,1,witvliet_2020_8.xlsx,6.0
RMFR,RMHR,chemical,6,witvliet_2020_8.xlsx,17.0
RMGL,AIML,chemical,1,witvliet_2020_8.xlsx,13.0
RMGL,ALML,chemical,1,witvliet_2020_8.xlsx,17.0
RMGL,AVAL,chemical,1,witvliet_2020_8.xlsx,17.0
RMGL,AVBL,chemical,2,witvliet_2020_8.xlsx,13.0
RMGL,AVEL,chemical,2,witvliet_2020_8.xlsx,17.0
RMGL,AVJR,chemical,1,witvliet_2020_8.xlsx,17.0
RMGL,BWM-DL04,chemical,3,witvliet_2020_8.xlsx,
RMGL,BWM-DL06,chemical,3,witvliet_2020_8.xlsx,
RMGL,BWM-DL08,chemical,3,witvliet_2020_8.xlsx,
RMGL,BWM-VL06,chemical,3,witvliet_2020_8.xlsx,
RMGL,BWM-VL08,chemical,3,witvliet_2020_8.xlsx,
RMGL,IL2L,chemical,1,witvliet_2020_8.xlsx,17.0
RMGL,RID,chemical,2,witvliet_2020_8.xlsx,17.0
RMGL,RMDL,chemical,4,witvliet_2020_8.xlsx,17.0
RMGL,RMDR,chemical,5,witvliet_2020_8.xlsx,15.0
RMGL,RMDVL,chemical,2,witvliet_2020_8.xlsx,17.0
RMGL,RMDVR,chemical,1,witvliet_2020_8.xlsx,17.0
RMGL,RMHL,electrical,2,witvliet_2020_8.xlsx,16.0
RMGL,SAADR,chemical,1,witvliet_2020_8.xlsx,17.0
RMGL,SAAVL,chemical,1,witvliet_2020_8.xlsx,13.0
RMGL,SAAVR,chemical,1,witvliet_2020_8.xlsx,15.0
RMGL,SIBDL,chemical,2,witvliet_2020_8.xlsx,13.0
RMGL,SIBDR,chemical,1,witvliet_2020_8.xlsx,15.0
RMGL,SIBVL,chemical,2,witvliet_2020_8.xlsx,13.0
RMGL,SMBVL,chemical,1,witvliet_2020_8.xlsx,17.0
RMGL,URXL,chemical,1,witvliet_2020_8.xlsx,12.0
RMGL,URXL,electrical,2,witvliet_2020_8.xlsx,12.0
RMGR,AIMR,chemical,2,witvliet_2020_8.xlsx,13.0
RMGR,ASHR,chemical,1,witvliet_2020_8.xlsx,13.0
RMGR,AVBR,chemical,1,witvliet_2020_8.xlsx,13.0
RMGR,AVER,chemical,2,witvliet_2020_8.xlsx,11.0
RMGR,AVFL,chemical,1,witvliet_2020_8.xlsx,7.0
RMGR,AVFR,chemical,1,witvliet_2020_8.xlsx,8.0
RMGR,BWM-DR06,chemical,4,witvliet_2020_8.xlsx,
RMGR,BWM-DR08,chemical,1,witvliet_2020_8.xlsx,
RMGR,BWM-VR04,chemical,1,witvliet_2020_8.xlsx,
RMGR,BWM-VR06,chemical,3,witvliet_2020_8.xlsx,
RMGR,BWM-VR08,chemical,2,witvliet_2020_8.xlsx,
RMGR,RMDL,chemical,5,witvliet_2020_8.xlsx,17.0
RMGR,RMDR,chemical,4,witvliet_2020_8.xlsx,11.0
RMGR,RMDVR,chemical,2,witvliet_2020_8.xlsx,17.0
RMGR,RMHL,chemical,1,witvliet_2020_8.xlsx,14.0
RMGR,RMHR,electrical,1,witvliet_2020_8.xlsx,14.0
RMGR,SAADR,chemical,1,witvliet_2020_8.xlsx,17.0
RMGR,SIADL,chemical,1,witvliet_2020_8.xlsx,15.0
RMGR,SIBDL,chemical,1,witvliet_2020_8.xlsx,15.0
RMGR,SIBDR,chemical,1,witvliet_2020_8.xlsx,13.0
RMGR,SIBVR,chemical,1,witvliet_2020_8.xlsx,13.0
RMGR,SMBVR,chemical,1,witvliet_2020_8.xlsx,17.0
RMGR,URXR,chemical,1,witvliet_2020_8.xlsx,18.0
RMGR,URXR,electrical,1,witvliet_2020_8.xlsx,18.0
RMHL,AVKL,chemical,2,witvliet_2020_8.xlsx,16.0
RMHL,BWM-DR02,chemical,4,witvliet_2020_8.xlsx,
RMHL,BWM-VR02,chemical,2,witvliet_2020_8.xlsx,
RMHL,RIGR,chemical,2,witvliet_2020_8.xlsx,12.0
RMHL,RMDL,chemical,2,witvliet_2020_8.xlsx,18.0
RMHL,RMDR,chemical,4,witvliet_2020_8.xlsx,14.0
RMHL,RMFL,chemical,3,witvliet_2020_8.xlsx,17.0
RMHL,RMGR,chemical,1,witvliet_2020_8.xlsx,14.0
RMHR,AVKR,chemical,1,witvliet_2020_8.xlsx,10.0
RMHR,BWM-DL02,chemical,6,witvliet_2020_8.xlsx,
RMHR,BWM-DL04,chemical,4,witvliet_2020_8.xlsx,
RMHR,BWM-VL02,chemical,5,witvliet_2020_8.xlsx,
RMHR,BWM-VL04,chemical,4,witvliet_2020_8.xlsx,
RMHR,RIGL,chemical,1,witvliet_2020_8.xlsx,16.0
RMHR,RMDL,chemical,4,witvliet_2020_8.xlsx,18.0
RMHR,RMDR,chemical,2,witvliet_2020_8.xlsx,14.0
RMHR,RMFR,chemical,7,witvliet_2020_8.xlsx,17.0
SAADL,AVAL,chemical,11,witvliet_2020_8.xlsx,7.0
SAADL,OLLR,chemical,3,witvliet_2020_8.xlsx,18.0
SAADL,RIML,chemical,5,witvliet_2020_8.xlsx,17.0
SAADL,RIMR,chemical,10,witvliet_2020_8.xlsx,17.0
SAADL,RMFR,chemical,3,witvliet_2020_8.xlsx,18.0
SAADL,SMBDL,electrical,3,witvliet_2020_8.xlsx,12.0
SAADL,SMDVR,chemical,3,witvliet_2020_8.xlsx,15.0
SAADR,AVAL,chemical,1,witvliet_2020_8.xlsx,15.0
SAADR,AVAR,chemical,9,witvliet_2020_8.xlsx,15.0
SAADR,AVEL,chemical,1,witvliet_2020_8.xlsx,15.0
SAADR,OLLL,chemical,1,witvliet_2020_8.xlsx,16.0
SAADR,RIML,chemical,8,witvliet_2020_8.xlsx,17.0
SAADR,RIMR,chemical,8,witvliet_2020_8.xlsx,17.0
SAADR,RMFL,chemical,2,witvliet_2020_8.xlsx,18.0
SAADR,RMGL,chemical,1,witvliet_2020_8.xlsx,17.0
SAADR,SAAVL,electrical,1,witvliet_2020_8.xlsx,17.0
SAADR,SMBDR,electrical,3,witvliet_2020_8.xlsx,8.0
SAADR,SMDVL,chemical,5,witvliet_2020_8.xlsx,15.0
SAAVL,AIBL,chemical,1,witvliet_2020_8.xlsx,13.0
SAAVL,AVAL,chemical,19,witvliet_2020_8.xlsx,17.0
SAAVL,RIML,chemical,2,witvliet_2020_8.xlsx,11.0
SAAVL,RIMR,chemical,15,witvliet_2020_8.xlsx,15.0
SAAVL,RMFR,chemical,2,witvliet_2020_8.xlsx,14.0
SAAVL,SMBVR,electrical,2,witvliet_2020_8.xlsx,17.0
SAAVL,SMDDR,chemical,7,witvliet_2020_8.xlsx,15.0
SAAVR,AVAR,chemical,21,witvliet_2020_8.xlsx,17.0
SAAVR,RIML,chemical,17,witvliet_2020_8.xlsx,15.0
SAAVR,RIMR,chemical,6,witvliet_2020_8.xlsx,11.0
SAAVR,SMBVL,electrical,1,witvliet_2020_8.xlsx,17.0
SAAVR,SMDDL,chemical,6,witvliet_2020_8.xlsx,15.0
SDQL,AIBL,chemical,1,witvliet_2020_8.xlsx,14.0
SDQL,AIBR,chemical,2,witvliet_2020_8.xlsx,18.0
SDQL,AVAL,chemical,2,witvliet_2020_8.xlsx,20.0
SDQL,AVAR,chemical,3,witvliet_2020_8.xlsx,20.0
SDQL,FLPL,chemical,1,witvliet_2020_8.xlsx,11.0
SDQL,IL1L,chemical,1,witvliet_2020_8.xlsx,21.0
SDQL,RIS,chemical,1,witvliet_2020_8.xlsx,18.0
SDQL,SMBVL,chemical,1,witvliet_2020_8.xlsx,20.0
SDQL,SMDDL,chemical,1,witvliet_2020_8.xlsx,16.0
SDQR,AIBL,chemical,1,witvliet_2020_8.xlsx,18.0
SDQR,AVAR,chemical,1,witvliet_2020_8.xlsx,20.0
SDQR,AVBL,chemical,3,witvliet_2020_8.xlsx,18.0
SDQR,AVBR,chemical,8,witvliet_2020_8.xlsx,16.0
SDQR,DVA,chemical,7,witvliet_2020_8.xlsx,16.0
SDQR,RICR,chemical,1,witvliet_2020_8.xlsx,17.0
SDQR,SDQL,chemical,1,witvliet_2020_8.xlsx,21.0
SDQR,SIBVL,chemical,1,witvliet_2020_8.xlsx,18.0
SDQR,SMDDR,chemical,1,witvliet_2020_8.xlsx,16.0
SIBVL,SMBDR,electrical,1,witvliet_2020_8.xlsx,18.0
SIBVR,SMBDR,electrical,1,witvliet_2020_8.xlsx,18.0
SMBDL,ADAL,chemical,3,witvliet_2020_8.xlsx,19.0
SMBDL,ALNR,chemical,2,witvliet_2020_8.xlsx,20.0
SMBDL,BWM-DR01,chemical,3,witvliet_2020_8.xlsx,
SMBDL,BWM-DR02,chemical,1,witvliet_2020_8.xlsx,
SMBDL,BWM-DR03,chemical,4,witvliet_2020_8.xlsx,
SMBDL,BWM-DR04,chemical,3,witvliet_2020_8.xlsx,
SMBDL,BWM-DR05,chemical,5,witvliet_2020_8.xlsx,
SMBDL,BWM-DR06,chemical,1,witvliet_2020_8.xlsx,
SMBDL,BWM-DR07,chemical,2,witvliet_2020_8.xlsx,
SMBDL,RMDDL,chemical,1,witvliet_2020_8.xlsx,2.0
SMBDL,RMED,chemical,4,witvliet_2020_8.xlsx,14.0
SMBDL,SAAVL,chemical,2,witvliet_2020_8.xlsx,18.0
SMBDL,SAAVR,chemical,9,witvliet_2020_8.xlsx,18.0
SMBDR,ADAL,chemical,1,witvliet_2020_8.xlsx,19.0
SMBDR,ALNL,chemical,3,witvliet_2020_8.xlsx,20.0
SMBDR,AVAL,chemical,1,witvliet_2020_8.xlsx,16.0
SMBDR,BWM-DL01,chemical,4,witvliet_2020_8.xlsx,
SMBDR,BWM-DL02,chemical,3,witvliet_2020_8.xlsx,
SMBDR,BWM-DL03,chemical,4,witvliet_2020_8.xlsx,
SMBDR,BWM-DL04,chemical,3,witvliet_2020_8.xlsx,
SMBDR,BWM-DL05,chemical,5,witvliet_2020_8.xlsx,
SMBDR,BWM-DL06,chemical,2,witvliet_2020_8.xlsx,
SMBDR,BWM-DL07,chemical,1,witvliet_2020_8.xlsx,
SMBDR,RMDDR,chemical,1,witvliet_2020_8.xlsx,2.0
SMBDR,RMED,chemical,5,witvliet_2020_8.xlsx,16.0
SMBDR,SAAVL,chemical,7,witvliet_2020_8.xlsx,18.0
SMBDR,SAAVR,chemical,1,witvliet_2020_8.xlsx,18.0
SMBDR,SIADR,chemical,1,witvliet_2020_8.xlsx,18.0
SMBDR,SIBDL,chemical,2,witvliet_2020_8.xlsx,18.0
SMBVL,BWM-VL01,chemical,3,witvliet_2020_8.xlsx,
SMBVL,BWM-VL02,chemical,3,witvliet_2020_8.xlsx,
SMBVL,BWM-VL03,chemical,6,witvliet_2020_8.xlsx,
SMBVL,BWM-VL04,chemical,3,witvliet_2020_8.xlsx,
SMBVL,BWM-VL05,chemical,4,witvliet_2020_8.xlsx,
SMBVL,BWM-VL06,chemical,1,witvliet_2020_8.xlsx,
SMBVL,BWM-VL07,chemical,2,witvliet_2020_8.xlsx,
SMBVL,PLNL,chemical,2,witvliet_2020_8.xlsx,21.0
SMBVL,RMDVR,chemical,2,witvliet_2020_8.xlsx,15.0
SMBVL,RMEV,chemical,3,witvliet_2020_8.xlsx,17.0
SMBVL,SAADL,chemical,6,witvliet_2020_8.xlsx,11.0
SMBVR,BWM-VR01,chemical,4,witvliet_2020_8.xlsx,
SMBVR,BWM-VR02,chemical,1,witvliet_2020_8.xlsx,
SMBVR,BWM-VR03,chemical,5,witvliet_2020_8.xlsx,
SMBVR,BWM-VR04,chemical,4,witvliet_2020_8.xlsx,
SMBVR,BWM-VR05,chemical,7,witvliet_2020_8.xlsx,
SMBVR,BWM-VR06,chemical,1,witvliet_2020_8.xlsx,
SMBVR,BWM-VR07,chemical,4,witvliet_2020_8.xlsx,
SMBVR,BWM-VR08,chemical,1,witvliet_2020_8.xlsx,
SMBVR,CEPVR,chemical,2,witvliet_2020_8.xlsx,18.0
SMBVR,PLNR,chemical,3,witvliet_2020_8.xlsx,21.0
SMBVR,RMDVL,chemical,1,witvliet_2020_8.xlsx,15.0
SMBVR,RMEV,chemical,6,witvliet_2020_8.xlsx,17.0
SMBVR,SAADR,chemical,6,witvliet_2020_8.xlsx,7.0
SMDDL,BWM-DR01,chemical,1,witvliet_2020_8.xlsx,
SMDDL,BWM-DR03,chemical,2,witvliet_2020_8.xlsx,
SMDDL,BWM-DR04,chemical,1,witvliet_2020_8.xlsx,
SMDDL,BWM-DR05,chemical,5,witvliet_2020_8.xlsx,
SMDDL,BWM-DR06,chemical,1,witvliet_2020_8.xlsx,
SMDDL,BWM-DR07,chemical,1,witvliet_2020_8.xlsx,
SMDDL,CEPDR,chemical,1,witvliet_2020_8.xlsx,18.0
SMDDL,RIAL,chemical,8,witvliet_2020_8.xlsx,17.0
SMDDL,RIAR,chemical,7,witvliet_2020_8.xlsx,17.0
SMDDL,RIML,chemical,1,witvliet_2020_8.xlsx,11.0
SMDDL,RMDR,chemical,2,witvliet_2020_8.xlsx,15.0
SMDDL,SMDDR,electrical,1,witvliet_2020_8.xlsx,15.0
SMDDL,SMDVR,chemical,7,witvliet_2020_8.xlsx,17.0
SMDDR,BWM-DL01,chemical,1,witvliet_2020_8.xlsx,
SMDDR,BWM-DL03,chemical,3,witvliet_2020_8.xlsx,
SMDDR,BWM-DL04,chemical,1,witvliet_2020_8.xlsx,
SMDDR,BWM-DL05,chemical,3,witvliet_2020_8.xlsx,
SMDDR,BWM-DL06,chemical,1,witvliet_2020_8.xlsx,
SMDDR,BWM-DL07,chemical,1,witvliet_2020_8.xlsx,
SMDDR,BWM-DR05,chemical,1,witvliet_2020_8.xlsx,
SMDDR,RIAL,chemical,8,witvliet_2020_8.xlsx,17.0
SMDDR,RIAR,chemical,5,witvliet_2020_8.xlsx,17.0
SMDDR,RIMR,chemical,1,witvliet_2020_8.xlsx,11.0
SMDDR,RIS,chemical,1,witvliet_2020_8.xlsx,7.0
SMDDR,RMDL,chemical,1,witvliet_2020_8.xlsx,17.0
SMDDR,RMDR,chemical,2,witvliet_2020_8.xlsx,13.0
SMDDR,SMDVL,chemical,7,witvliet_2020_8.xlsx,17.0
SMDVL,BWM-VL03,chemical,1,witvliet_2020_8.xlsx,
SMDVL,BWM-VR01,chemical,1,witvliet_2020_8.xlsx,
SMDVL,BWM-VR03,chemical,2,witvliet_2020_8.xlsx,
SMDVL,BWM-VR05,chemical,1,witvliet_2020_8.xlsx,
SMDVL,RIAL,chemical,7,witvliet_2020_8.xlsx,13.0
SMDVL,RIAR,chemical,11,witvliet_2020_8.xlsx,13.0
SMDVL,SMDDR,chemical,7,witvliet_2020_8.xlsx,17.0
SMDVR,BWM-VL01,chemical,1,witvliet_2020_8.xlsx,
SMDVR,BWM-VL03,chemical,2,witvliet_2020_8.xlsx,
SMDVR,BWM-VL04,chemical,1,witvliet_2020_8.xlsx,
SMDVR,BWM-VL05,chemical,2,witvliet_2020_8.xlsx,
SMDVR,BWM-VL06,chemical,1,witvliet_2020_8.xlsx,
SMDVR,CEPVL,chemical,1,witvliet_2020_8.xlsx,18.0
SMDVR,OLLL,chemical,1,witvliet_2020_8.xlsx,16.0
SMDVR,RIAL,chemical,7,witvliet_2020_8.xlsx,15.0
SMDVR,RIAR,chemical,6,witvliet_2020_8.xlsx,15.0
SMDVR,RIMR,chemical,1,witvliet_2020_8.xlsx,17.0
SMDVR,RIS,chemical,1,witvliet_2020_8.xlsx,17.0
SMDVR,SMDDL,chemical,7,witvliet_2020_8.xlsx,17.0
URADL,BWM-DL01,chemical,9,witvliet_2020_8.xlsx,
URADL,BWM-DL02,chemical,5,witvliet_2020_8.xlsx,
URADL,BWM-DL03,chemical,4,witvliet_2020_8.xlsx,
URADL,BWM-DL04,chemical,2,witvliet_2020_8.xlsx,
URADL,BWM-VL02,chemical,1,witvliet_2020_8.xlsx,
URADL,IL1DL,chemical,4,witvliet_2020_8.xlsx,18.0
URADL,RIPL,chemical,5,witvliet_2020_8.xlsx,17.0
URADL,RMDDR,chemical,3,witvliet_2020_8.xlsx,17.0
URADL,RMED,chemical,2,witvliet_2020_8.xlsx,17.0
URADL,RMEL,chemical,2,witvliet_2020_8.xlsx,17.0
URADR,BWM-DR01,chemical,6,witvliet_2020_8.xlsx,
URADR,BWM-DR02,chemical,5,witvliet_2020_8.xlsx,
URADR,BWM-DR03,chemical,3,witvliet_2020_8.xlsx,
URADR,IL1DR,chemical,3,witvliet_2020_8.xlsx,16.0
URADR,IL1R,chemical,1,witvliet_2020_8.xlsx,16.0
URADR,RIPR,chemical,4,witvliet_2020_8.xlsx,17.0
URADR,RMDDL,chemical,1,witvliet_2020_8.xlsx,15.0
URADR,RMED,chemical,2,witvliet_2020_8.xlsx,15.0
URADR,RMER,chemical,2,witvliet_2020_8.xlsx,15.0
URAVL,BWM-VL01,chemical,6,witvliet_2020_8.xlsx,
URAVL,BWM-VL02,chemical,9,witvliet_2020_8.xlsx,
URAVL,BWM-VL03,chemical,1,witvliet_2020_8.xlsx,
URAVL,IL1VL,chemical,5,witvliet_2020_8.xlsx,18.0
URAVL,RIPL,chemical,3,witvliet_2020_8.xlsx,17.0
URAVL,RMEL,chemical,4,witvliet_2020_8.xlsx,17.0
URAVL,RMEV,chemical,3,witvliet_2020_8.xlsx,9.0
URAVR,BWM-VR01,chemical,7,witvliet_2020_8.xlsx,
URAVR,BWM-VR02,chemical,7,witvliet_2020_8.xlsx,
URAVR,BWM-VR03,chemical,2,witvliet_2020_8.xlsx,
URAVR,BWM-VR04,chemical,2,witvliet_2020_8.xlsx,
URAVR,GLRR,chemical,1,witvliet_2020_8.xlsx,
URAVR,IL1R,chemical,1,witvliet_2020_8.xlsx,18.0
URAVR,IL1VR,chemical,1,witvliet_2020_8.xlsx,18.0
URAVR,RIPR,chemical,2,witvliet_2020_8.xlsx,13.0
URAVR,RMER,chemical,3,witvliet_2020_8.xlsx,17.0
URAVR,RMEV,chemical,2,witvliet_2020_8.xlsx,15.0
URBL,ADAL,chemical,5,witvliet_2020_8.xlsx,12.0
URBL,ADEL,chemical,1,witvliet_2020_8.xlsx,12.0
URBL,AVBL,chemical,2,witvliet_2020_8.xlsx,13.0
URBL,AVDL,chemical,1,witvliet_2020_8.xlsx,17.0
URBL,CEPDL,chemical,2,witvliet_2020_8.xlsx,10.0
URBL,CEPVL,chemical,1,witvliet_2020_8.xlsx,14.0
URBL,IL1L,chemical,3,witvliet_2020_8.xlsx,18.0
URBL,OLLL,chemical,1,witvliet_2020_8.xlsx,18.0
URBL,RICL,chemical,1,witvliet_2020_8.xlsx,14.0
